Umean,Umax,Umed,Tstart,Ttotal,Dtotal,Dispmed,dEmax,Iswim,Ibike,Turnsmed,Turnsmin,Turnsmean,Grademed,Activity,Athlete,FileID
8.379458717,16.79649519,8.911652683,7.985833333,4.146666683,128662.4366,3538.660527,233.8,0,0,0.718333388,0.087913989,0.672726109,0.009750076,ride,Adam,20130713-155906
8.786378445,12.36116308,9.706182547,9.026111109,0.735,24128.84737,3650.565698,27.1,0,0,0.78538716,0.677863533,0.797369445,0.004766638,ride,Adam,20130719-170129
8.215346314,12.52515678,8.789136956,18.93055555,0.805277782,24486.92859,3801.308578,22.1,0,0,0.80602544,0.650671361,0.785807923,0.00519976,ride,Adam,20130720-025546
6.520826987,16.41167116,6.168097198,8.050277777,2.631388888,59053.07168,1089.308207,507.8,0,0,0.391258142,0.158511788,0.434146974,0.027236426,ride,Adam,20130720-160258
5.610495234,15.43048966,5.217800912,6.094722223,1.676666672,31606.44497,2291.361981,285.4,0,0,0.669124459,0.144750803,0.574729229,0.021448937,ride,Adam,20130725-140538
7.943219488,19.79714046,7.916611361,10.81861111,2.117499995,56454.27348,2497.240439,377.1,0,0,0.680711091,0.332933606,0.633213572,0.023278876,ride,Adam,20130727-184851
9.085259293,19.15397202,8.690142219,7.173888889,3.042500001,89949.3153,3910.535465,430.3,0,0,0.898749652,0.602581192,0.853570619,0.027940001,ride,Adam,20130728-151020
7.795840349,12.48084164,8.589544209,9.368611109,0.818333334,24119.0225,3461.320105,24.4,0,0,0.79595199,0.70038704,0.807788511,0.004615935,ride,Adam,20130730-172204
8.232956557,11.89419321,8.868632213,19.00194444,0.796666665,24263.76815,3596.71949,21.4,0,0,0.808598859,0.699263166,0.781546643,0.004631408,ride,Adam,20130731-030001
8.446183889,13.47299346,9.106770571,19.51388889,0.779999997,24337.8086,3770.586262,41.6,0,0,0.792257013,0.65763011,0.773238789,0.00474889,ride,Adam,20130801-033045
8.787370263,12.92769703,9.659449621,9.372222221,0.754444445,24052.4293,3727.284725,28.6,0,0,0.793083682,0.675407927,0.806178238,0.004695151,ride,Adam,20130801-172216
8.570629063,17.80278866,9.353564186,19.60361111,0.77138889,24276.14084,3718.056578,24.8,0,0,0.796594619,0.660761753,0.773476342,0.004390005,ride,Adam,20130802-033608
8.090032345,12.57538946,9.27041501,8.845833331,0.819444439,24629.50144,3480.993675,24,0,0,0.792884707,0.490758586,0.765286706,0.004419153,ride,Adam,20130802-165041
6.463685647,18.42309242,5.82235593,6.952777776,3.777222214,85904.65161,1650.628727,628.3,0,0,0.542108904,0.196978478,0.550877384,0.036178377,ride,Adam,20130803-145707
7.606718614,18.71178846,7.502774626,6.076944443,4.353333338,110864.4312,1589.979769,732.5,0,0,0.533773024,0.114154186,0.512237961,0.035569202,ride,Adam,20130804-140432
6.146696989,15.60134274,5.92196597,17.67055555,1.463333334,30522.98231,1872.400824,285.3,0,0,0.557605925,0.141749284,0.517704721,0.019041223,ride,Adam,20130807-014008
7.541130053,15.44238279,7.429775784,6.465833332,2.049166666,56574.01589,3480.859972,175.7,0,0,0.701281009,0.348822962,0.680939712,0.013422097,ride,Adam,20130807-142753
8.29774416,11.32718879,9.239330527,8.757777776,0.800000003,24456.40712,3458.561441,24.7,0,0,0.810883138,0.510701168,0.775740931,0.003839113,ride,Adam,20130808-164524
7.439338582,13.07071049,8.086986564,17.1,0.854444442,23384.69612,3672.309954,24.9,0,0,0.870658927,0.674553854,0.814163344,0.006328941,ride,Adam,20130809-010557
7.685590465,21.53988553,6.659466477,9.433055554,6.780833339,160860.3805,1508.79999,988.1,0,0,0.597601832,0.088346917,0.548276578,0.041696461,ride,Adam,20130810-172557
8.097186566,27.06370196,9.094926298,8.869444443,0.813611107,24158.91305,2977.688513,23.9,0,0,0.78876037,0.751105672,0.810419914,0.007952017,ride,Adam,20130813-165205
7.474202993,25.9879579,8.684395065,18.91888889,1.162777774,30793.87149,2994.489186,27,0,0,0.779216105,0.134430741,0.693929531,0.006929577,ride,Adam,20130814-025505
6.957483781,21.52710519,6.177592189,5.908888889,2.173055554,51287.96098,1675.686594,692.9,0,0,0.532946019,0.238761274,0.580565207,0.03716956,ride,Adam,20130814-135428
8.112701101,12.16412238,9.114677656,9.289722221,0.833333334,25234.82051,3179.05281,25,0,0,0.792467934,0.590358551,0.761920467,0.008136027,ride,Adam,20130814-171720
7.904804494,15.62165404,8.608067364,19.60555556,0.842499998,24701.48411,3582.705162,28.3,0,0,0.802591707,0.697356844,0.781041341,0.006071549,ride,Adam,20130815-033606
8.253596326,25.03796423,9.080318148,8.81111111,0.786666663,24174.27435,3060.006899,25.8,0,0,0.79635435,0.614792635,0.773629086,0.007471916,ride,Adam,20130815-164829
8.092307428,35.9083874,8.792028313,19.02333333,0.816666665,24294.56717,2994.592643,25.2,0,0,0.788074307,0.666595015,0.783619132,0.008780299,ride,Adam,20130816-030109
7.485624728,19.08918945,7.48233292,5.179722221,6.101111105,163120.2597,2258.375125,627.2,0,0,0.603779148,0.13432179,0.5711757,0.021307228,ride,Adam,20130817-131043
8.023275844,12.37200078,9.025211036,9.058611109,0.803611111,24201.46897,2810.038388,25.8,0,0,0.769207064,0.667568352,0.778877908,0.009103992,ride,Adam,20130819-170320
7.498791986,14.34430122,8.545046464,18.19166667,1.00222222,27516.61167,3514.938671,50.8,0,0,0.801559567,0.606688153,0.77145057,0.007700856,ride,Adam,20130820-021119
7.783590563,15.25021988,7.57393009,5.976944444,1.768055549,50892.05434,3264.935389,163,0,0,0.7446254,0.450938341,0.7052509,0.012235868,ride,Adam,20130821-135833
7.569584949,19.12658339,7.56460288,8.353333332,6.161944443,161187.9198,2183.57439,745.3,0,0,0.647427131,0.125129303,0.618464911,0.024845344,ride,Adam,20130824-162105
7.833113805,12.193288,8.802852819,9.519999999,0.866666663,24609.98806,2721.964388,27.4,0,0,0.797705522,0.51559369,0.749159699,0.006822717,ride,Adam,20130826-173059
8.120667084,34.07788451,8.834813898,19.19722222,0.783055558,23496.0615,3402.322406,60.4,0,0,0.784856032,0.743185758,0.795766214,0.00767504,ride,Adam,20130827-031129
8.584295877,12.41171215,9.503335001,9.052777776,0.782777779,24589.05882,2826.916401,22.1,0,0,0.802611276,0.574418504,0.75878785,0.005084814,ride,Adam,20130829-170306
8.272517119,17.99378387,9.136761476,20.15694444,0.765000002,23414.80307,3710.943185,22.5,0,0,0.803764111,0.720241808,0.800052282,0.006686256,ride,Adam,20130830-040921
7.935526679,19.69959323,7.870464746,9.988333331,5.823333342,161146.0241,1294.364018,646.8,0,0,0.486650255,0.135646547,0.482012721,0.030650028,ride,Adam,20130902-175914
7.834223189,11.71588451,8.776183159,8.401666665,0.80638889,23248.85866,3659.468156,27.4,0,0,0.790387576,0.69001173,0.802626811,0.004163062,ride,Adam,20130903-162356
8.048975973,11.67164489,8.607347823,18.19305555,0.804166663,23242.17261,3409.665711,23.9,0,0,0.810929457,0.695223548,0.808162192,0.007373691,ride,Adam,20130904-021118
7.982551998,11.04960641,9.042205344,9.178888888,0.821111108,24160.70887,3959.445722,23.6,0,0,0.800223526,0.596121211,0.771116175,0.004780613,ride,Adam,20130905-171036
8.25868003,11.30793081,8.780894618,20.14333333,0.772499998,24077.5613,3756.990682,26.9,0,0,0.785807107,0.685354276,0.777059088,0.005296692,ride,Adam,20130906-040823
7.390325773,17.6618739,7.433248423,7.132777778,5.456388893,145108.7677,2240.503118,624.7,0,0,0.561974511,0.173635078,0.573399109,0.024486483,ride,Adam,20130907-150757
8.286362489,15.54562899,9.281442485,9.185,0.781111113,24087.0635,3383.514669,24.6,0,0,0.796542531,0.654405948,0.779367609,0.007034937,ride,Adam,20130912-171059
7.645122574,18.90090608,8.735177774,19.60083333,0.85527778,24329.30295,3459.038048,24.6,0,0,0.840301984,0.681937678,0.793135293,0.006719457,ride,Adam,20130913-033602
9.162550874,19.00359885,9.54546997,11.5975,2.202222233,72640.70337,492.4172798,170,0,0,0.63584892,0.062616307,0.584930266,0,ride,Adam,20130915-193550
9.291800451,24.07408156,10.01531916,12.92027778,2.21305556,72531.56687,431.4769008,425.4,0,0,0.57244085,0.058902511,0.597673084,0.021838339,ride,Adam,20130918-205451
9.547574815,18.58448185,10.07465006,9.93361111,0.513333329,17643.918,741.2232558,61.6,0,0,0.875108228,0.08630227,0.743857009,0,ride,Adam,20130921-175600
8.219528262,24.33888826,8.759430024,7.10611111,6.028333331,178380.203,325.4056804,414.4,0,0,0.637957505,0.058138819,0.598306491,0,ride,Adam,20130922-150621
7.807403627,24.36031412,7.503298214,8.165,3.490555563,92617.15163,578.4611816,153.5,0,0,0.842817228,0.132668252,0.76573301,0.020928369,ride,Adam,20130928-160953
4.071563259,13.29947297,4.605791927,6.280555554,1.713333327,25113.40231,281.4931302,51.4,0,0,0.637249509,0.026111648,0.565049592,0,ride,Adam,20130929-141649
8.178265647,20.20006001,9.05241744,9.139722222,0.795833328,24406.00194,3186.754037,26.1,0,0,0.7953871,0.549613558,0.760972291,0.006632038,ride,Adam,20131001-170813
8.089207986,11.72472555,8.811687571,20.82916667,0.771666669,23544.38923,3828.213068,30,0,0,0.785631245,0.727517749,0.79004598,0.005251777,ride,Adam,20131002-044944
8.268967765,21.60214963,8.56884155,10.38472222,0.403888886,11535.18066,700.5944222,36.5,0,0,0.934502406,0.137781922,0.784489831,0.010365134,ride,Adam,20131004-182301
8.09973889,14.3065598,8.553145349,18.11805556,0.433055551,12051.04976,562.1460089,36.3,0,0,0.748234546,0.493130999,0.759187016,0.010975167,ride,Adam,20131005-020659
7.409282201,23.2349122,7.187817565,7.943888887,2.420555552,60578.6908,400.0823147,259.3,0,0,0.554545698,0.063141408,0.562662635,0.024448582,ride,Adam,20131005-155637
6.712211534,15.40460918,6.933142981,7.961388887,0.828333322,20009.14169,408.7972083,270.6,0,0,0.794583957,0.052566412,0.705446263,0.020375917,ride,Adam,20131006-155740
7.823306759,15.18886225,8.16615988,10.56944444,0.464722227,13084.07463,690.9285035,52.8,0,0,0.979983212,0.534301565,0.909848422,0.019398658,ride,Adam,20131006-183409
6.776299252,27.3590442,6.581115841,6.162777778,1.785277775,40640.65957,451.3847411,371.8,0,0,0.749556568,0.132884813,0.666026618,0.02087157,ride,Adam,20131008-140942
8.721992283,18.31289198,9.649045096,8.983055555,0.758055554,24466.466,3478.764714,24.7,0,0,0.794997608,0.615506731,0.771799142,0.006389761,ride,Adam,20131008-165858
8.105552796,20.4465225,8.782219619,18.47138889,0.771111114,23516.95626,3504.414872,29.1,0,0,0.80780999,0.738658009,0.804323369,0.002208384,ride,Adam,20131009-022807
7.318810844,30.20715581,6.85991606,9.128333333,4.781944443,114744.2668,1576.21586,733.7,0,0,0.503047549,0.120898407,0.49103174,0.034179275,ride,Adam,20131012-170734
8.002331209,22.469387,8.175659613,15.96972222,1.711944443,48956.5867,1506.863112,524.1,0,0,0.441413184,0.120531147,0.475500531,0.029237417,ride,Adam,20131019-235809
6.404652943,15.09017015,6.382019206,8.005277778,1.196388865,27575.24438,381.4750836,213.2,0,0,0.706487875,0.035371035,0.647872838,0.023800677,ride,Adam,20131020-160018
7.830092692,22.74353266,7.425515471,14.38777778,2.336944445,64662.50815,1167.155767,706.9,0,0,0.459174159,0.131574639,0.483394164,0.032204625,ride,Adam,20131102-222311
8.539255617,20.68200558,8.768266914,11.10972222,0.446666669,11942.19152,640.2758031,36.1,0,0,0.853899999,0.247124228,0.745274904,0.010116571,ride,Adam,20131112-190633
8.252459411,21.44701355,8.399537399,19.30083333,0.455000008,12334.7857,553.1470836,36.2,0,0,0.747199321,0.48369778,0.737600654,0.010671262,ride,Adam,20131113-031801
7.253282521,16.51005146,6.910102524,9.040277777,3.615555556,92649.55677,2215.086511,252.6,0,0,0.708655103,0.384233313,0.730437156,0.020006685,ride,Adam,20131116-170223
7.143773273,40.37905815,7.303873478,9.870555555,2.328888897,59093.67387,884.3630027,39.7,0,0,0.261159178,0.142346392,0.363623677,0.004730239,ride,Adam,20131117-175210
6.142109259,18.96094165,5.201690475,8.26111111,3.66944444,73084.89078,1286.891357,411.7,0,0,0.474755263,0.112808647,0.538668928,0.036906541,ride,Adam,20131123-161537
7.03120902,37.78594999,6.145842251,10.88,5.671388903,136699.8867,1205.108368,803.5,0,0,0.499068796,0.087394416,0.484631424,0.04473275,ride,Adam,20131128-185241
7.355856361,27.28492571,7.165780737,9.003055556,3.399999999,88361.42615,1611.132749,391.3,0,0,0.530844983,0.103853073,0.550523512,0.020398311,ride,Adam,20131129-170006
6.823813211,17.06720377,6.753439257,9.073611111,2.965555547,72177.85978,1097.232577,227.7,0,0,0.456647569,0.125687203,0.49011675,0.022223622,ride,Adam,20131130-170420
6.42153017,13.61503568,6.109577082,13.68722222,2.234722227,50544.2948,1205.231305,875.5,0,0,0.550559458,0.30181841,0.601011502,0.046157747,ride,Adam,20131207-214106
7.3059573,19.20218287,6.810619267,9.020277777,3.411944445,89243.47307,1737.359686,544.7,0,0,0.538496681,0.12961592,0.55723472,0.026815176,ride,Adam,20131214-170104
6.33109177,14.07432551,6.744052903,9.9875,0.881111107,20077.61019,452.2549619,138.4,0,0,0.831091565,0.040146367,0.708348428,0.021798256,ride,Adam,20131215-175914
6.688139291,16.16490063,7.012367938,12.26388889,0.81472222,19615.09463,467.0889542,124.2,0,0,0.781998611,0.052686881,0.711311651,0.021732582,ride,Adam,20131215-201549
7.22774395,23.18362569,7.020175119,9.7,3.83194445,96342.35176,1186.141749,719.5,0,0,0.5605224,0.110987065,0.536987519,0.023687687,ride,Adam,20131221-174155
8.163071473,25.80805473,7.988780906,12.89083333,3.776944449,107477.2996,1459.651154,527.3,0,0,0.495821532,0.163886432,0.527376276,0.032541589,ride,Adam,20131224-205323
7.199743194,20.64694756,7.07138074,11.24888889,1.539999995,40391.45373,1422.544843,521,0,0,0.493788283,0.141892471,0.532204337,0.039565709,ride,Adam,20131225-191451
6.909125105,20.46040252,6.575632455,8.408055556,1.813333333,44619.6256,1660.206019,204.7,0,0,0.457989443,0.211276873,0.537511434,0.017272568,ride,Adam,20140105-162420
5.604134695,19.36595573,5.629506967,9.283888889,4.388888885,86564.49893,1450.043957,574,0,0,0.536135231,0.227633687,0.58790649,0.01389753,ride,Adam,20140111-171655
7.257277654,13.1689927,7.347996479,10.57027778,2.181111119,56168.93596,783.094212,37.2,0,0,0.272702382,0.105351478,0.347409121,0.004462011,ride,Adam,20140118-183409
7.471457898,17.1052601,7.196883687,9.068888887,2.534722223,70279.59441,3394.337804,163,0,0,0.767401167,0.415853455,0.704763358,0.015554432,ride,Adam,20140125-170350
9.055145616,16.10081335,9.297227469,11.92333333,2.695833335,88003.02497,3529.130372,208.3,0,0,0.652386415,0.096177198,0.57116836,0.015322513,ride,Adam,20140126-195523
8.44405551,12.25273789,9.470880478,10.15638889,0.763888886,24165.82662,3554.377492,24.4,0,0,0.789487896,0.590413283,0.780035382,0.00544337,ride,Adam,20140128-180910
7.9841457,26.86036713,8.901214898,19.68305555,0.792499999,23867.99683,3609.317015,23,0,0,0.78847856,0.742608442,0.78086144,0.006973117,ride,Adam,20140129-034035
8.049640578,11.18414185,9.028468901,10.25833333,0.793333333,23117.71316,3354.353894,26.1,0,0,0.802774182,0.679441179,0.808559987,0.007935566,ride,Adam,20140130-181517
7.623731323,22.95144048,8.579219334,18.24666667,0.916111113,25459.87167,3534.293843,24.2,0,0,0.758019456,0.730121525,0.780637307,0.006382931,ride,Adam,20140131-021441
7.394860778,12.8031642,7.769425623,12.98722222,0.37888889,10160.15333,3259.162154,163.3,0,0,0.819621063,0.750833981,0.819621063,0.022235407,ride,Adam,20140202-205851
7.579591081,14.60369903,7.752429542,15.38416666,0.430277777,12200.71526,1625.764636,137.3,0,0,0.516378001,0.463221086,0.630958178,0.015686577,ride,Adam,20140202-232236
9.196944641,19.01538725,9.625023654,12.50777778,0.177777777,5453.924896,514.2008233,13.6,0,0,0.584380124,0.437989958,0.604670143,0.008621725,ride,Adam,20140212-203010
8.970852068,17.14203469,9.617882301,10.85722222,0.776944441,25071.27304,664.6612947,25.8,0,0,0.809277771,0.106304725,0.761489394,0,ride,Adam,20140214-185125
7.937614215,41.49585995,7.912335879,16.2575,0.614444445,17109.12613,2885.342024,224.4,0,0,0.749559802,0.444825826,0.697253854,0.023262515,ride,Adam,20140216-001522
8.129724499,11.7150086,8.300874989,21.02861111,0.399722222,12045.74949,3541.044026,131.5,0,0,0.689392165,0.460524929,0.689392165,0.01353252,ride,Adam,20140216-050129
6.045604543,19.66740517,5.364969726,8.80861111,5.229444436,107021.0259,1261.629881,623.7,0,0,0.560206567,0.079010697,0.515662333,0.04035109,ride,Adam,20140222-164824
0.590052038,4.360899404,0.46233509,19.35194444,0.316111123,661.546949,21.65162644,6.6,1,0,0.064591549,0.040866504,0.064591549,0.027570447,ride,Adam,20140311-032103
7.233939582,21.06851569,7.259707695,14.79472222,2.939999996,76542.31834,1204.05641,425.4,0,0,0.674676946,0.200190354,0.63814781,0.022398955,ride,Adam,20140316-224737
8.140709996,19.8232083,8.304419294,12.17333333,0.806388888,22618.72601,2289.100558,209.6,0,0,0.730228943,0.541679018,0.726534256,0.02590772,ride,Adam,20140322-201003
9.467038297,21.54577018,9.667468116,7.568333331,1.211944445,39615.87822,3444.652831,280.2,0,0,0.720978175,0.323643456,0.669946666,0.019457289,ride,Adam,20140323-153402
8.358756801,11.84622746,9.206797927,9.25222222,0.810555548,24423.80665,1944.743247,24.3,0,0,0.833351679,0.323423001,0.774306458,0.003616721,ride,Adam,20140324-171459
8.553153893,11.55056305,9.00983667,19.81166667,0.773611112,23836.08498,1803.62704,23.8,0,0,0.784638744,0.566588989,0.783987921,0.003776911,ride,Adam,20140325-034839
7.455085573,11.43980058,8.278738274,8.737777778,0.913611109,24508.24783,1562.832133,24.1,0,0,0.804962257,0.369412643,0.77411004,0.004019299,ride,Adam,20140327-164413
7.92726278,11.32798127,8.480543711,19.62277778,0.833888892,23799.42848,1736.39765,23.8,0,0,0.812004069,0.575923633,0.804516641,0.004001365,ride,Adam,20140328-033719
7.086960419,34.72572339,6.681862287,7.78611111,3.817777771,93178.98334,1548.838987,628.4,0,0,0.588143962,0.055602572,0.585817669,0.041519106,ride,Adam,20140330-154704
7.082251404,15.99274087,7.601378443,16.2175,0.829999988,21199.26779,837.7528241,25.8,0,0,0.471034338,0.137277096,0.440028763,0.004171985,ride,Adam,20140403-231300
7.115739629,10.62541751,7.814025816,17.95972222,0.107222222,2726.711769,1591.98466,6.7,0,0,0.766143171,0.766143171,0.766143171,0.005249548,ride,Adam,20140404-005731
10.42928431,19.29340193,10.6925027,11.41,0.940555556,35490.05377,1141.00566,27.7,0,0,0.220881036,0.140839332,0.221216758,0.008941195,ride,Adam,20140405-182433
7.528680326,27.32633741,7.320940427,13.84833333,1.248611111,32086.03061,418.484505,168,0,0,0.761612545,0.060586746,0.635441127,0.019976706,ride,Adam,20140406-215053
8.158866213,11.78788995,9.269873442,8.545833332,0.831388892,24434.7737,1866.265275,24.4,0,0,0.81609671,0.199530208,0.764648434,0.003627911,ride,Adam,20140408-163241
8.347622303,11.27853406,8.805177556,19.26638889,0.790277783,23739.46239,1854.525055,23.5,0,0,0.792028052,0.564915133,0.784368522,0.00392996,ride,Adam,20140409-031555
7.207798619,44.13198371,7.641877814,9.173888887,4.487222219,114502.0595,2052.920278,407.3,0,0,0.596840233,0.1708118,0.600170608,0.020879724,ride,Adam,20140412-171025
7.527909086,22.82721267,7.057426684,8.140277778,3.008888888,81648.09781,2755.805653,228.9,0,0,0.86051155,0.299357727,0.808209597,0.03729067,ride,Adam,20140413-160821
7.501221435,57.81841345,7.168902514,13.75333333,3.913333328,103034.8283,1372.726391,725.1,0,0,0.576181369,0.113457746,0.54687927,0.036133759,ride,Adam,20140414-214507
7.141257742,17.13523332,7.141395662,8.077777776,2.565555557,64308.59357,1141.724664,340.4,0,0,0.510497505,0.21588517,0.476868189,0.024882266,ride,Adam,20140419-160435
7.227976412,22.00804256,6.904950636,8.019444443,5.777777779,145102.0999,1284.674501,628.7,0,0,0.47011245,0.101192303,0.496691013,0.036330539,ride,Adam,20140420-160104
8.89939433,13.37780968,9.727596546,9.588611109,0.752222219,24091.80087,1910.689297,24,0,0,0.781719344,0.483685884,0.77787326,0.003614877,ride,Adam,20140421-173515
8.174630558,11.21167158,8.784857196,19.51583333,0.790833333,23293.55125,1817.481279,23.6,0,0,0.812193153,0.570832939,0.802901074,0.003858959,ride,Adam,20140422-033054
8.623875426,15.97895914,9.52211622,9.471111109,0.78722223,24432.1236,1909.669506,23.6,0,0,0.809107333,0.467628061,0.771893225,0.004041278,ride,Adam,20140501-172813
8.356008326,11.46718099,8.954439545,19.59722222,0.792777775,23820.2283,1782.270502,24.1,0,0,0.812113989,0.552398161,0.799862922,0.003817316,ride,Adam,20140502-033546
6.501421562,19.26120332,6.340722951,8.078055555,6.269166654,142966.133,1855.207658,639.9,0,0,0.649020418,0.085684261,0.627141923,0.021805946,ride,Adam,20140503-160432
8.751769694,12.76155285,9.429950121,9.686111111,0.774444446,24440.11092,1937.344603,24.4,0,0,0.804928784,0.465678151,0.773451672,0.003645881,ride,Adam,20140505-174107
7.90669474,10.54563991,8.272415652,19.18027778,0.814722223,23199.33455,1759.433488,24.1,0,0,0.816655027,0.652443986,0.805598851,0.004033189,ride,Adam,20140506-031046
8.102598426,14.73240993,9.42517885,9.37361111,0.864166659,24818.10247,613.9845204,24.1,0,0,0.826976564,0.066370494,0.760850153,0.009059772,ride,Adam,20140509-172224
8.075345457,14.66744208,8.447666887,18.52361111,0.844444443,24550.17087,600.7933843,24.3,0,0,0.834070381,0.161222566,0.773812224,0.010710908,ride,Adam,20140510-023124
8.042606426,33.52186188,7.729739225,13.69333333,3.568333335,98651.88603,386.9959646,713.3,0,0,0.58532871,0.06137001,0.572405277,0.034733184,ride,Adam,20140510-214126
6.676804637,17.10317289,6.262940986,9.397777777,1.351666667,31232.42053,433.6580323,112.8,0,0,0.763444649,0.135966043,0.681639724,0.025597212,ride,Adam,20140511-172351
8.835134851,22.23178789,9.171830911,9.258333332,0.828055557,24731.37619,660.8551995,24.6,0,0,0.844078057,0.067783505,0.772403001,0.009100836,ride,Adam,20140512-171523
8.636425462,27.71740441,8.784936443,19.22388889,0.791666664,24083.281,631.9540534,24.2,0,0,0.849590471,0.249899862,0.774429903,0.009248903,ride,Adam,20140513-031324
7.499207354,35.03021601,7.491398839,6.310833332,4.901111106,133948.9431,2113.770691,249.6,0,0,0.642683223,0.074470373,0.560686868,0.018607843,ride,Adam,20140517-141838
7.204819738,23.09670984,6.640713247,5.601388888,5.386944442,129349.9859,1116.613326,752.9,0,0,0.508824053,0.054527212,0.46791871,0.047191527,ride,Adam,20140518-133557
7.204082697,28.45128018,7.207758147,8.03972222,5.336111108,137518.3277,1889.632307,566.9,0,0,0.593948962,0.106136283,0.566769547,0.022116604,ride,Adam,20140524-160217
6.954206221,30.13988116,6.666369855,8.457499998,5.971944446,145552.0322,1215.171408,623.4,0,0,0.456676838,0.143871115,0.497006864,0.035641554,ride,Adam,20140525-162726
7.181851027,19.37093408,6.989470728,8.064444442,1.336111112,34541.05461,420.4235616,146.8,0,0,0.756378939,0.054062963,0.720608944,0.024719655,ride,Adam,20140531-160350
8.391220459,23.4272394,8.181574369,7.216388888,0.955833334,28706.03295,1365.834037,112.8,0,0,0.615821731,0.364968596,0.611439965,0.031457447,ride,Adam,20140601-151256
8.346649654,29.24418287,8.184061274,6.684166666,1.084444446,32576.97053,499.4893914,240.5,0,0,0.747679302,0.124859485,0.671137997,0.022443517,ride,Adam,20140605-144055
6.86603843,54.5831802,5.217016487,9.757222222,5.225000004,129128.5283,329.1651103,932.2,0,0,0.73407249,0.067807516,0.680694305,0.044306391,ride,Adam,20140607-174525
7.929854167,70.83407797,7.785944815,8.243055554,3.951111118,112780.2856,437.074225,671.4,0,0,0.769096715,0.035867309,0.699928054,0.030248482,ride,Adam,20140608-161434
8.831505791,32.77261821,8.901606912,18.83138889,1.026388887,32628.90699,544.5877865,240.6,0,0,0.744675418,0.086840173,0.666375607,0.022271634,ride,Adam,20140610-024952
8.568367525,27.74177825,8.840023053,18.50861111,1.044722216,32220.73739,481.405433,241.8,0,0,0.728120355,0.105862227,0.635548365,0.02247629,ride,Adam,20140611-023028
8.88228203,12.86311457,9.779625821,8.894166665,0.77805556,24875.68515,676.5033429,24.5,0,0,0.852661891,0.0233657,0.757798437,0,ride,Adam,20140612-165338
8.835288709,25.336993,8.795473907,18.5125,1.087777784,34598.9904,469.1353481,240.6,0,0,0.768152038,0.109571718,0.637878308,0.023789497,ride,Adam,20140614-023043
7.670393021,299.7907223,7.400725257,8.055277778,3.731944447,103031.4374,418.6896554,626.2,0,0,0.649968256,0.051947574,0.607595674,0.030962088,ride,Adam,20140614-160317
7.857420072,66.22264646,7.121331801,11.67888889,2.845277773,80472.15941,331.9668219,871.9,0,0,0.659156585,0.019970816,0.618045871,0.034992636,ride,Adam,20140617-194043
8.734501011,77.71009148,9.275915989,8.138888888,4.118888875,129502.0796,446.398135,258.9,0,0,0.70627599,0.038231814,0.631141721,0.020134596,ride,Adam,20140618-160818
7.021712954,21.66482006,4.440069042,9.539999999,1.281111114,32379.18995,318.4774333,863.7,0,0,0.617399123,0.084647767,0.613867833,0.069994008,ride,Adam,20140620-173223
6.14864528,29.59615648,4.604441223,7.701388889,3.70638888,82025.827,227.7404503,1092.3,0,0,0.507928053,0.066287825,0.538442541,0.060093137,ride,Adam,20140621-154204
6.722987056,143.8086054,6.328972851,8.713611111,6.711388883,162411.8039,365.4486266,637.9,0,0,0.666785008,0.042271661,0.618440941,0.030951393,ride,Adam,20140622-164248
8.465667879,16.63377207,8.842054154,9.342777777,0.842499998,24626.6425,633.2396187,24.6,0,0,0.848885532,0.07821806,0.770214525,0.009254792,ride,Adam,20140623-172023
8.741210748,24.20623068,8.858657956,18.70722222,0.785277776,23549.25977,649.1634933,24.2,0,0,0.824359506,0.20822788,0.792693059,0.008644055,ride,Adam,20140624-024225
8.792104661,37.49515652,8.804719252,18.7825,1.056944453,33448.95937,459.2498334,240.7,0,0,0.664125319,0.130654844,0.599395319,0.022220523,ride,Adam,20140625-024656
9.187383236,20.15902589,9.650989419,8.544444443,0.735277777,23483.13339,721.8346929,24.6,0,0,0.831801242,0.167475098,0.804864353,0.008718494,ride,Adam,20140625-163235
9.08247921,27.61117965,9.439102838,9.312777777,0.791388888,24613.0905,685.2098873,24.6,0,0,0.843898471,0.054802891,0.766138133,0.033881879,ride,Adam,20140627-171845
8.69737755,30.57815171,9.087424171,18.65055556,0.905277779,25249.64598,662.8786134,23.7,0,0,0.810914356,0.130322248,0.745648767,0.008844913,ride,Adam,20140628-023901
7.451016585,86.03903781,7.006912108,7.489444443,5.606666668,150364.2383,316.0205122,811.5,0,0,0.597444245,0.040542231,0.568402161,0.038401342,ride,Adam,20140628-152921
6.838425398,31.69195118,7.336720069,16.57861111,0.43027778,10592.72073,391.8965901,32.8,0,0,0.692077194,0.23618947,0.642753213,0.020661787,ride,Adam,20140629-003442
6.354657984,31.22797369,5.793417068,10.56416667,2.879166696,65858.29042,375.2646064,630.2,0,0,0.738666218,0.060354614,0.674952504,0.026539563,ride,Adam,20140629-183350
9.32760206,16.54981159,9.505123423,15.04222222,2.423611114,81370.70108,513.8033162,176.7,0,0,0.706748717,0.051098274,0.60192348,0.017839784,ride,Adam,20140629-230212
7.615980599,80.77177639,7.05798797,5.958888888,2.011666671,55143.56122,336.9702734,703.6,0,0,0.60562292,0.059593201,0.590428123,0.033398563,ride,Adam,20140701-135730
8.592428227,16.08662552,9.029125491,9.313333333,0.830277781,24718.74873,622.7526629,24.6,0,0,0.816864038,0.062835148,0.775750219,0.009783129,ride,Adam,20140702-171847
