Umean,Umax,Umed,Tstart,Ttotal,Dtotal,Dispmed,dEmax,Iswim,Ibike,Turnsmed,Turnsmin,Turnsmean,Grademed,Activity,Athlete,FileID
3.916905858,5.156981727,3.976832616,12.34111111,0.745000002,10483.02189,840.8473203,8.5,0,0,0.522838756,0.367487807,0.533076079,0.005577901,run,Adam,20120426-192027
2.961875512,5.599763831,3.057284355,11.98388889,2.007777776,21367.24387,853.9157362,300.1,0,0,0.721504786,0.208038671,0.625456708,0.037451585,run,Adam,20120428-185901
3.793847238,6.19896147,3.756794256,12.11833333,0.524722223,7103.924057,764.3758875,9.4,0,0,0.494855552,0.337778237,0.519013659,0.005655029,run,Adam,20120430-190701
3.677220817,6.630048842,3.621002343,12.09277778,0.784444445,10328.4283,708.7440102,8.8,0,0,0.458988768,0.344728833,0.524826852,0.006148969,run,Adam,20120501-190532
4.911434825,1547.856133,3.603532255,11.51916667,1.489166667,20373.63512,568.9576582,107.1,0,0,0.36283104,0.105226006,0.424072765,0.048099377,run,Adam,20120505-183108
4.233021939,10.59067393,4.171792467,20.31527778,0.480277777,7263.233218,910.1316343,9.5,0,0,0.542453296,0.383741892,0.538180688,0.005644466,run,Adam,20120511-031851
3.938460552,5.674427945,3.956952727,12.19916667,0.500833335,7104.073685,872.799418,9.4,0,0,0.544096001,0.306638387,0.529382728,0.006026241,run,Adam,20120511-191152
2.985920935,4.693115437,3.098165534,18.31555556,1.980277774,21059.20686,845.7170386,400.6,0,0,0.666793787,0.314639739,0.662957408,0.058019615,run,Adam,20120513-011852
3.773649856,5.970570851,3.690443937,12.12472222,0.836944445,11297.94398,736.693173,9.2,0,0,0.475309328,0.368262773,0.502904083,0.005931199,run,Adam,20120515-190723
3.898556856,5.537199473,3.925172095,12.17305556,0.895555554,12542.05498,1045.496465,11.4,0,0,0.614099045,0.336032593,0.5996185,0.007233741,run,Adam,20120518-191022
3.910687716,6.711867872,3.945326326,16.2075,1.258888889,17697.00736,881.7906979,36,0,0,0.53262265,0.228311681,0.554154127,0.019347435,run,Adam,20120519-231222
4.020920405,5.095804729,4.051654793,12.17527778,0.486944446,7088.825202,975.048425,8.7,0,0,0.565162223,0.298974202,0.541661655,0.005811936,run,Adam,20120521-191030
3.760128468,6.305355774,3.670839682,11.86833334,0.769444445,10335.51077,812.8955931,8.7,0,0,0.516013537,0.395218485,0.528836886,0.005847819,run,Adam,20120522-185205
3.971346106,6.146944855,4.008529966,12.21055556,0.791388888,11349.18946,1525.061525,7.9,0,0,0.872007184,0.584296765,0.829465502,0.008199055,run,Adam,20120523-191237
4.146406646,6.053707844,4.194441412,12.22861111,0.691944444,10290.79132,952.8404799,8.7,0,0,0.551903154,0.334280743,0.551462424,0.007036601,run,Adam,20120524-191342
